lenX,lenY,bits,proba
75,74,8,0.134
75,74,9,0.086
75,74,10,0.048
75,74,11,0.035
75,74,12,0.023
75,74,13,0.01
75,74,14,0.006
75,74,15,0.005
75,74,16,0.001
75,74,17,0.002
75,74,18,0.0
75,74,19,0.0
75,74,20,0.0
75,74,21,0.0
75,74,22,0.0
75,74,23,0.0
75,74,24,0.0
75,74,25,0.0
75,74,26,0.0
75,74,27,0.0
75,74,28,0.0
75,74,29,0.0
75,74,30,0.0
75,74,31,0.0
75,74,32,0.0
75,73,8,0.371
75,73,9,0.253
75,73,10,0.218
75,73,11,0.129
75,73,12,0.116
75,73,13,0.06
75,73,14,0.046
75,73,15,0.035
75,73,16,0.022
75,73,17,0.01
75,73,18,0.009
75,73,19,0.008
75,73,20,0.001
75,73,21,0.0
75,73,22,0.003
75,73,23,0.002
75,73,24,0.001
75,73,25,0.001
75,73,26,0.001
75,73,27,0.0
75,73,28,0.0
75,73,29,0.0
75,73,30,0.0
75,73,31,0.0
75,73,32,0.001
75,72,8,0.184
75,72,9,0.132
75,72,10,0.085
75,72,11,0.071
75,72,12,0.052
75,72,13,0.03
75,72,14,0.018
75,72,15,0.018
75,72,16,0.007
75,72,17,0.005
75,72,18,0.006
75,72,19,0.002
75,72,20,0.002
75,72,21,0.001
75,72,22,0.001
75,72,23,0.001
75,72,24,0.0
75,72,25,0.0
75,72,26,0.0
75,72,27,0.0
75,72,28,0.0
75,72,29,0.0
75,72,30,0.0
75,72,31,0.0
75,72,32,0.0
75,71,8,0.496
75,71,9,0.349
75,71,10,0.264
75,71,11,0.199
75,71,12,0.155
75,71,13,0.118
75,71,14,0.07
75,71,15,0.057
75,71,16,0.04
75,71,17,0.038
75,71,18,0.008
75,71,19,0.016
75,71,20,0.011
75,71,21,0.009
75,71,22,0.003
75,71,23,0.0
75,71,24,0.002
75,71,25,0.001
75,71,26,0.001
75,71,27,0.001
75,71,28,0.0
75,71,29,0.0
75,71,30,0.0
75,71,31,0.001
75,71,32,0.0
75,70,8,0.143
75,70,9,0.072
75,70,10,0.064
75,70,11,0.038
75,70,12,0.023
75,70,13,0.013
75,70,14,0.004
75,70,15,0.008
75,70,16,0.003
75,70,17,0.003
75,70,18,0.003
75,70,19,0.0
75,70,20,0.0
75,70,21,0.0
75,70,22,0.001
75,70,23,0.0
75,70,24,0.0
75,70,25,0.0
75,70,26,0.0
75,70,27,0.0
75,70,28,0.0
75,70,29,0.0
75,70,30,0.0
75,70,31,0.0
75,70,32,0.0
75,69,8,0.535
75,69,9,0.414
75,69,10,0.336
75,69,11,0.262
75,69,12,0.194
75,69,13,0.157
75,69,14,0.108
75,69,15,0.076
75,69,16,0.058
75,69,17,0.04
75,69,18,0.032
75,69,19,0.022
75,69,20,0.021
75,69,21,0.01
75,69,22,0.005
75,69,23,0.002
75,69,24,0.0
75,69,25,0.001
75,69,26,0.002
75,69,27,0.0
75,69,28,0.001
75,69,29,0.0
75,69,30,0.0
75,69,31,0.001
75,69,32,0.0
75,68,8,0.127
75,68,9,0.083
75,68,10,0.063
75,68,11,0.034
75,68,12,0.018
75,68,13,0.011
75,68,14,0.009
75,68,15,0.006
75,68,16,0.005
75,68,17,0.003
75,68,18,0.0
75,68,19,0.001
75,68,20,0.0
75,68,21,0.0
75,68,22,0.0
75,68,23,0.001
75,68,24,0.0
75,68,25,0.0
75,68,26,0.0
75,68,27,0.0
75,68,28,0.0
75,68,29,0.0
75,68,30,0.0
75,68,31,0.0
75,68,32,0.0
75,67,8,0.51
75,67,9,0.371
75,67,10,0.307
75,67,11,0.22
75,67,12,0.171
75,67,13,0.147
75,67,14,0.122
75,67,15,0.065
75,67,16,0.036
75,67,17,0.032
75,67,18,0.021
75,67,19,0.013
75,67,20,0.015
75,67,21,0.007
75,67,22,0.005
75,67,23,0.005
75,67,24,0.005
75,67,25,0.002
75,67,26,0.001
75,67,27,0.0
75,67,28,0.002
75,67,29,0.0
75,67,30,0.0
75,67,31,0.0
75,67,32,0.0
