lenX,lenY,bits,proba
135,134,8,0.173
135,134,9,0.116
135,134,10,0.084
135,134,11,0.048
135,134,12,0.035
135,134,13,0.021
135,134,14,0.008
135,134,15,0.006
135,134,16,0.011
135,134,17,0.003
135,134,18,0.001
135,134,19,0.001
135,134,20,0.0
135,134,21,0.0
135,134,22,0.0
135,134,23,0.001
135,134,24,0.001
135,134,25,0.0
135,134,26,0.0
135,134,27,0.0
135,134,28,0.0
135,134,29,0.0
135,134,30,0.0
135,134,31,0.0
135,134,32,0.0
135,133,8,0.26
135,133,9,0.175
135,133,10,0.117
135,133,11,0.093
135,133,12,0.056
135,133,13,0.037
135,133,14,0.03
135,133,15,0.012
135,133,16,0.014
135,133,17,0.005
135,133,18,0.006
135,133,19,0.003
135,133,20,0.003
135,133,21,0.002
135,133,22,0.001
135,133,23,0.0
135,133,24,0.0
135,133,25,0.0
135,133,26,0.0
135,133,27,0.0
135,133,28,0.0
135,133,29,0.0
135,133,30,0.0
135,133,31,0.0
135,133,32,0.0
135,132,8,0.216
135,132,9,0.156
135,132,10,0.098
135,132,11,0.075
135,132,12,0.063
135,132,13,0.035
135,132,14,0.022
135,132,15,0.007
135,132,16,0.007
135,132,17,0.007
135,132,18,0.002
135,132,19,0.001
135,132,20,0.001
135,132,21,0.001
135,132,22,0.003
135,132,23,0.0
135,132,24,0.0
135,132,25,0.0
135,132,26,0.001
135,132,27,0.0
135,132,28,0.0
135,132,29,0.0
135,132,30,0.0
135,132,31,0.0
135,132,32,0.0
135,131,8,0.445
135,131,9,0.335
135,131,10,0.252
135,131,11,0.216
135,131,12,0.144
135,131,13,0.119
135,131,14,0.071
135,131,15,0.057
135,131,16,0.04
135,131,17,0.027
135,131,18,0.029
135,131,19,0.015
135,131,20,0.012
135,131,21,0.007
135,131,22,0.007
135,131,23,0.001
135,131,24,0.003
135,131,25,0.003
135,131,26,0.0
135,131,27,0.001
135,131,28,0.0
135,131,29,0.0
135,131,30,0.0
135,131,31,0.0
135,131,32,0.0
135,130,8,0.166
135,130,9,0.107
135,130,10,0.064
135,130,11,0.051
135,130,12,0.03
135,130,13,0.021
135,130,14,0.017
135,130,15,0.01
135,130,16,0.006
135,130,17,0.002
135,130,18,0.004
135,130,19,0.002
135,130,20,0.0
135,130,21,0.0
135,130,22,0.0
135,130,23,0.0
135,130,24,0.0
135,130,25,0.0
135,130,26,0.0
135,130,27,0.0
135,130,28,0.0
135,130,29,0.0
135,130,30,0.0
135,130,31,0.0
135,130,32,0.0
135,129,8,0.441
135,129,9,0.332
135,129,10,0.27
135,129,11,0.219
135,129,12,0.163
135,129,13,0.118
135,129,14,0.085
135,129,15,0.063
135,129,16,0.062
135,129,17,0.032
135,129,18,0.029
135,129,19,0.015
135,129,20,0.011
135,129,21,0.007
135,129,22,0.007
135,129,23,0.002
135,129,24,0.003
135,129,25,0.002
135,129,26,0.001
135,129,27,0.001
135,129,28,0.0
135,129,29,0.0
135,129,30,0.0
135,129,31,0.001
135,129,32,0.0
135,128,8,0.171
135,128,9,0.097
135,128,10,0.081
135,128,11,0.057
135,128,12,0.035
135,128,13,0.019
135,128,14,0.016
135,128,15,0.008
135,128,16,0.007
135,128,17,0.005
135,128,18,0.002
135,128,19,0.004
135,128,20,0.0
135,128,21,0.0
135,128,22,0.0
135,128,23,0.002
135,128,24,0.0
135,128,25,0.0
135,128,26,0.0
135,128,27,0.0
135,128,28,0.0
135,128,29,0.0
135,128,30,0.0
135,128,31,0.0
135,128,32,0.0
135,127,8,0.452
135,127,9,0.357
135,127,10,0.307
135,127,11,0.224
135,127,12,0.183
135,127,13,0.142
135,127,14,0.087
135,127,15,0.065
135,127,16,0.053
135,127,17,0.051
135,127,18,0.03
135,127,19,0.022
135,127,20,0.02
135,127,21,0.012
135,127,22,0.004
135,127,23,0.009
135,127,24,0.003
135,127,25,0.001
135,127,26,0.001
135,127,27,0.001
135,127,28,0.0
135,127,29,0.0
135,127,30,0.0
135,127,31,0.0
135,127,32,0.0
135,126,8,0.204
135,126,9,0.151
135,126,10,0.1
135,126,11,0.08
135,126,12,0.041
135,126,13,0.038
135,126,14,0.022
135,126,15,0.021
135,126,16,0.013
135,126,17,0.007
135,126,18,0.005
135,126,19,0.002
135,126,20,0.004
135,126,21,0.003
135,126,22,0.004
135,126,23,0.001
135,126,24,0.0
135,126,25,0.0
135,126,26,0.001
135,126,27,0.0
135,126,28,0.0
135,126,29,0.0
135,126,30,0.0
135,126,31,0.0
135,126,32,0.0
135,125,8,0.319
135,125,9,0.243
135,125,10,0.191
135,125,11,0.137
135,125,12,0.104
135,125,13,0.077
135,125,14,0.049
135,125,15,0.033
135,125,16,0.029
135,125,17,0.013
135,125,18,0.014
135,125,19,0.006
135,125,20,0.006
135,125,21,0.003
135,125,22,0.007
135,125,23,0.001
135,125,24,0.001
135,125,25,0.001
135,125,26,0.001
135,125,27,0.0
135,125,28,0.0
135,125,29,0.0
135,125,30,0.001
135,125,31,0.0
135,125,32,0.0
135,124,8,0.212
135,124,9,0.13
135,124,10,0.095
135,124,11,0.069
135,124,12,0.052
135,124,13,0.028
135,124,14,0.028
135,124,15,0.006
135,124,16,0.01
135,124,17,0.001
135,124,18,0.005
135,124,19,0.004
135,124,20,0.001
135,124,21,0.001
135,124,22,0.001
135,124,23,0.001
135,124,24,0.0
135,124,25,0.0
135,124,26,0.0
135,124,27,0.0
135,124,28,0.001
135,124,29,0.0
135,124,30,0.0
135,124,31,0.0
135,124,32,0.0
135,123,8,0.679
135,123,9,0.578
135,123,10,0.515
135,123,11,0.418
135,123,12,0.352
135,123,13,0.305
135,123,14,0.238
135,123,15,0.195
135,123,16,0.136
135,123,17,0.11
135,123,18,0.115
135,123,19,0.089
135,123,20,0.065
135,123,21,0.042
135,123,22,0.021
135,123,23,0.027
135,123,24,0.023
135,123,25,0.02
135,123,26,0.005
135,123,27,0.013
135,123,28,0.006
135,123,29,0.004
135,123,30,0.002
135,123,31,0.001
135,123,32,0.002
135,122,8,0.173
135,122,9,0.11
135,122,10,0.066
135,122,11,0.042
135,122,12,0.037
135,122,13,0.028
135,122,14,0.015
135,122,15,0.006
135,122,16,0.008
135,122,17,0.003
135,122,18,0.002
135,122,19,0.002
135,122,20,0.001
135,122,21,0.0
135,122,22,0.0
135,122,23,0.0
135,122,24,0.0
135,122,25,0.001
135,122,26,0.0
135,122,27,0.0
135,122,28,0.0
135,122,29,0.0
135,122,30,0.0
135,122,31,0.0
135,122,32,0.0
135,121,8,0.255
135,121,9,0.176
135,121,10,0.129
135,121,11,0.08
135,121,12,0.073
135,121,13,0.048
135,121,14,0.044
135,121,15,0.018
135,121,16,0.016
135,121,17,0.009
135,121,18,0.006
135,121,19,0.004
135,121,20,0.006
135,121,21,0.004
135,121,22,0.001
135,121,23,0.0
135,121,24,0.0
135,121,25,0.0
135,121,26,0.0
135,121,27,0.0
135,121,28,0.0
135,121,29,0.0
135,121,30,0.0
135,121,31,0.0
135,121,32,0.0
135,120,8,0.21
135,120,9,0.153
135,120,10,0.104
135,120,11,0.078
135,120,12,0.047
135,120,13,0.042
135,120,14,0.027
135,120,15,0.018
