lenX,lenY,bits,proba
111,110,8,0.17
111,110,9,0.103
111,110,10,0.067
111,110,11,0.041
111,110,12,0.025
111,110,13,0.022
111,110,14,0.009
111,110,15,0.005
111,110,16,0.004
111,110,17,0.0
111,110,18,0.001
111,110,19,0.001
111,110,20,0.0
111,110,21,0.001
111,110,22,0.0
111,110,23,0.0
111,110,24,0.0
111,110,25,0.0
111,110,26,0.0
111,110,27,0.0
111,110,28,0.0
111,110,29,0.0
111,110,30,0.0
111,110,31,0.0
111,110,32,0.0
111,109,8,0.301
111,109,9,0.224
111,109,10,0.167
111,109,11,0.121
111,109,12,0.082
111,109,13,0.053
111,109,14,0.042
111,109,15,0.026
111,109,16,0.013
111,109,17,0.006
111,109,18,0.005
111,109,19,0.005
111,109,20,0.005
111,109,21,0.002
111,109,22,0.002
111,109,23,0.0
111,109,24,0.002
111,109,25,0.0
111,109,26,0.0
111,109,27,0.0
111,109,28,0.0
111,109,29,0.0
111,109,30,0.0
111,109,31,0.0
111,109,32,0.0
111,108,8,0.218
111,108,9,0.139
111,108,10,0.113
111,108,11,0.067
111,108,12,0.049
111,108,13,0.038
111,108,14,0.02
111,108,15,0.015
111,108,16,0.013
111,108,17,0.002
111,108,18,0.003
111,108,19,0.001
111,108,20,0.006
111,108,21,0.002
111,108,22,0.0
111,108,23,0.0
111,108,24,0.0
111,108,25,0.0
111,108,26,0.0
111,108,27,0.0
111,108,28,0.0
111,108,29,0.0
111,108,30,0.0
111,108,31,0.0
111,108,32,0.0
111,107,8,0.499
111,107,9,0.366
111,107,10,0.305
111,107,11,0.224
111,107,12,0.154
111,107,13,0.106
111,107,14,0.101
111,107,15,0.064
111,107,16,0.048
111,107,17,0.029
111,107,18,0.019
111,107,19,0.008
111,107,20,0.006
111,107,21,0.001
111,107,22,0.006
111,107,23,0.005
111,107,24,0.001
111,107,25,0.002
111,107,26,0.001
111,107,27,0.0
111,107,28,0.0
111,107,29,0.0
111,107,30,0.0
111,107,31,0.0
111,107,32,0.0
111,106,8,0.17
111,106,9,0.117
111,106,10,0.071
111,106,11,0.043
111,106,12,0.038
111,106,13,0.015
111,106,14,0.012
111,106,15,0.011
111,106,16,0.001
111,106,17,0.003
111,106,18,0.0
111,106,19,0.001
111,106,20,0.0
111,106,21,0.0
111,106,22,0.0
111,106,23,0.0
111,106,24,0.0
111,106,25,0.0
111,106,26,0.0
111,106,27,0.0
111,106,28,0.0
111,106,29,0.0
111,106,30,0.0
111,106,31,0.0
111,106,32,0.0
111,105,8,0.489
111,105,9,0.41
111,105,10,0.312
111,105,11,0.258
111,105,12,0.198
111,105,13,0.133
111,105,14,0.105
111,105,15,0.072
111,105,16,0.052
111,105,17,0.039
111,105,18,0.028
111,105,19,0.018
111,105,20,0.014
111,105,21,0.008
111,105,22,0.007
111,105,23,0.007
111,105,24,0.002
111,105,25,0.002
111,105,26,0.001
111,105,27,0.002
111,105,28,0.001
111,105,29,0.001
111,105,30,0.0
111,105,31,0.0
111,105,32,0.002
111,104,8,0.15
111,104,9,0.115
111,104,10,0.053
111,104,11,0.043
111,104,12,0.026
111,104,13,0.014
111,104,14,0.017
111,104,15,0.008
111,104,16,0.009
111,104,17,0.004
111,104,18,0.001
111,104,19,0.0
111,104,20,0.0
111,104,21,0.0
111,104,22,0.0
111,104,23,0.0
111,104,24,0.0
111,104,25,0.0
111,104,26,0.0
111,104,27,0.0
111,104,28,0.0
111,104,29,0.0
111,104,30,0.0
111,104,31,0.0
111,104,32,0.0
111,103,8,0.508
111,103,9,0.4
111,103,10,0.279
111,103,11,0.229
111,103,12,0.175
111,103,13,0.127
111,103,14,0.083
111,103,15,0.071
111,103,16,0.043
111,103,17,0.046
111,103,18,0.016
111,103,19,0.021
111,103,20,0.013
111,103,21,0.014
111,103,22,0.01
111,103,23,0.004
111,103,24,0.002
111,103,25,0.002
111,103,26,0.003
111,103,27,0.001
111,103,28,0.002
111,103,29,0.001
111,103,30,0.0
111,103,31,0.0
111,103,32,0.001
111,102,8,0.227
111,102,9,0.168
111,102,10,0.114
111,102,11,0.092
111,102,12,0.045
111,102,13,0.035
111,102,14,0.04
111,102,15,0.014
111,102,16,0.013
111,102,17,0.006
111,102,18,0.007
111,102,19,0.008
111,102,20,0.001
111,102,21,0.003
111,102,22,0.0
111,102,23,0.001
111,102,24,0.0
111,102,25,0.0
111,102,26,0.001
111,102,27,0.0
111,102,28,0.0
111,102,29,0.0
111,102,30,0.0
111,102,31,0.0
111,102,32,0.0
111,101,8,0.364
111,101,9,0.282
111,101,10,0.215
111,101,11,0.179
111,101,12,0.105
111,101,13,0.091
111,101,14,0.06
111,101,15,0.056
111,101,16,0.032
111,101,17,0.014
111,101,18,0.025
111,101,19,0.007
111,101,20,0.009
111,101,21,0.008
111,101,22,0.003
111,101,23,0.004
111,101,24,0.002
111,101,25,0.002
111,101,26,0.001
111,101,27,0.001
111,101,28,0.001
111,101,29,0.001
111,101,30,0.0
111,101,31,0.0
111,101,32,0.001
111,100,8,0.164
111,100,9,0.102
111,100,10,0.076
111,100,11,0.05
111,100,12,0.029
111,100,13,0.019
111,100,14,0.012
111,100,15,0.003
111,100,16,0.003
111,100,17,0.003
111,100,18,0.003
111,100,19,0.0
111,100,20,0.0
111,100,21,0.0
111,100,22,0.0
111,100,23,0.0
111,100,24,0.0
111,100,25,0.0
111,100,26,0.001
111,100,27,0.0
111,100,28,0.0
111,100,29,0.0
111,100,30,0.0
111,100,31,0.0
111,100,32,0.0
111,99,8,0.758
111,99,9,0.631
111,99,10,0.584
111,99,11,0.486
111,99,12,0.395
111,99,13,0.33
111,99,14,0.269
111,99,15,0.232
111,99,16,0.169
111,99,17,0.136
111,99,18,0.108
111,99,19,0.089
111,99,20,0.066
111,99,21,0.049
111,99,22,0.04
111,99,23,0.019
111,99,24,0.011
111,99,25,0.026
111,99,26,0.013
111,99,27,0.008
111,99,28,0.01
111,99,29,0.003
111,99,30,0.002
111,99,31,0.001
111,99,32,0.003
111,98,8,0.176
111,98,9,0.113
111,98,10,0.061
111,98,11,0.05
111,98,12,0.032
111,98,13,0.022
111,98,14,0.01
111,98,15,0.005
111,98,16,0.002
111,98,17,0.001
111,98,18,0.001
111,98,19,0.0
111,98,20,0.001
111,98,21,0.001
111,98,22,0.0
111,98,23,0.0
111,98,24,0.001
111,98,25,0.0
111,98,26,0.0
111,98,27,0.0
111,98,28,0.0
111,98,29,0.0
111,98,30,0.0
111,98,31,0.0
111,98,32,0.0
111,97,8,0.329
111,97,9,0.226
111,97,10,0.181
111,97,11,0.151
111,97,12,0.098
111,97,13,0.052
111,97,14,0.044
111,97,15,0.038
111,97,16,0.026
111,97,17,0.013
111,97,18,0.016
111,97,19,0.009
111,97,20,0.002
111,97,21,0.002
111,97,22,0.003
111,97,23,0.001
111,97,24,0.0
111,97,25,0.001
111,97,26,0.001
111,97,27,0.0
111,97,28,0.0
