lenX,lenY,bits,proba
105,104,8,0.167
105,104,9,0.104
105,104,10,0.073
105,104,11,0.045
105,104,12,0.016
105,104,13,0.022
105,104,14,0.014
105,104,15,0.007
105,104,16,0.004
105,104,17,0.001
105,104,18,0.002
105,104,19,0.001
105,104,20,0.004
105,104,21,0.001
105,104,22,0.0
105,104,23,0.0
105,104,24,0.0
105,104,25,0.001
105,104,26,0.0
105,104,27,0.0
105,104,28,0.0
105,104,29,0.0
105,104,30,0.0
105,104,31,0.0
105,104,32,0.0
105,103,8,0.297
105,103,9,0.194
105,103,10,0.14
105,103,11,0.096
105,103,12,0.077
105,103,13,0.046
105,103,14,0.034
105,103,15,0.018
105,103,16,0.013
105,103,17,0.013
105,103,18,0.003
105,103,19,0.004
105,103,20,0.0
105,103,21,0.002
105,103,22,0.001
105,103,23,0.0
105,103,24,0.001
105,103,25,0.0
105,103,26,0.0
105,103,27,0.0
105,103,28,0.0
105,103,29,0.0
105,103,30,0.0
105,103,31,0.0
105,103,32,0.0
105,102,8,0.235
105,102,9,0.182
105,102,10,0.118
105,102,11,0.08
105,102,12,0.048
105,102,13,0.038
105,102,14,0.027
105,102,15,0.023
105,102,16,0.01
105,102,17,0.007
105,102,18,0.01
105,102,19,0.004
105,102,20,0.002
105,102,21,0.0
105,102,22,0.0
105,102,23,0.0
105,102,24,0.0
105,102,25,0.0
105,102,26,0.0
105,102,27,0.0
105,102,28,0.0
105,102,29,0.0
105,102,30,0.0
105,102,31,0.0
105,102,32,0.0
105,101,8,0.431
105,101,9,0.342
105,101,10,0.256
105,101,11,0.211
105,101,12,0.143
105,101,13,0.124
105,101,14,0.078
105,101,15,0.054
105,101,16,0.036
105,101,17,0.026
105,101,18,0.019
105,101,19,0.018
105,101,20,0.011
105,101,21,0.009
105,101,22,0.003
105,101,23,0.004
105,101,24,0.004
105,101,25,0.001
105,101,26,0.002
105,101,27,0.0
105,101,28,0.0
105,101,29,0.0
105,101,30,0.001
105,101,31,0.0
105,101,32,0.0
105,100,8,0.151
105,100,9,0.106
105,100,10,0.082
105,100,11,0.047
105,100,12,0.032
105,100,13,0.023
105,100,14,0.018
105,100,15,0.012
105,100,16,0.008
105,100,17,0.004
105,100,18,0.003
105,100,19,0.001
105,100,20,0.001
105,100,21,0.0
105,100,22,0.002
105,100,23,0.0
105,100,24,0.0
105,100,25,0.0
105,100,26,0.0
105,100,27,0.0
105,100,28,0.001
105,100,29,0.0
105,100,30,0.0
105,100,31,0.0
105,100,32,0.0
105,99,8,0.473
105,99,9,0.372
105,99,10,0.296
105,99,11,0.232
105,99,12,0.182
105,99,13,0.144
105,99,14,0.088
105,99,15,0.076
105,99,16,0.042
105,99,17,0.042
105,99,18,0.022
105,99,19,0.015
105,99,20,0.027
105,99,21,0.013
105,99,22,0.007
105,99,23,0.004
105,99,24,0.005
105,99,25,0.004
105,99,26,0.003
105,99,27,0.003
105,99,28,0.0
105,99,29,0.0
105,99,30,0.002
105,99,31,0.0
105,99,32,0.0
105,98,8,0.163
105,98,9,0.098
105,98,10,0.076
105,98,11,0.038
105,98,12,0.04
105,98,13,0.019
105,98,14,0.008
105,98,15,0.008
105,98,16,0.003
105,98,17,0.003
105,98,18,0.003
105,98,19,0.001
105,98,20,0.002
105,98,21,0.0
105,98,22,0.0
105,98,23,0.0
105,98,24,0.0
105,98,25,0.0
105,98,26,0.0
105,98,27,0.0
105,98,28,0.0
105,98,29,0.0
105,98,30,0.0
105,98,31,0.0
105,98,32,0.0
105,97,8,0.447
105,97,9,0.341
105,97,10,0.285
105,97,11,0.245
105,97,12,0.155
105,97,13,0.118
105,97,14,0.096
105,97,15,0.074
105,97,16,0.048
105,97,17,0.034
105,97,18,0.017
105,97,19,0.018
105,97,20,0.012
105,97,21,0.007
105,97,22,0.006
105,97,23,0.006
105,97,24,0.003
105,97,25,0.005
105,97,26,0.002
105,97,27,0.0
105,97,28,0.001
105,97,29,0.0
105,97,30,0.0
105,97,31,0.0
105,97,32,0.0
105,96,8,0.242
105,96,9,0.167
105,96,10,0.117
105,96,11,0.068
105,96,12,0.036
105,96,13,0.035
105,96,14,0.028
105,96,15,0.014
105,96,16,0.011
105,96,17,0.006
105,96,18,0.006
105,96,19,0.003
105,96,20,0.001
105,96,21,0.001
105,96,22,0.0
105,96,23,0.0
105,96,24,0.0
105,96,25,0.001
105,96,26,0.0
105,96,27,0.0
105,96,28,0.0
105,96,29,0.0
105,96,30,0.0
105,96,31,0.0
105,96,32,0.0
105,95,8,0.354
105,95,9,0.265
105,95,10,0.208
105,95,11,0.172
105,95,12,0.121
105,95,13,0.096
105,95,14,0.059
105,95,15,0.038
105,95,16,0.035
105,95,17,0.023
105,95,18,0.015
105,95,19,0.011
105,95,20,0.01
105,95,21,0.005
105,95,22,0.004
105,95,23,0.003
105,95,24,0.003
105,95,25,0.002
105,95,26,0.0
105,95,27,0.0
105,95,28,0.001
105,95,29,0.001
105,95,30,0.0
105,95,31,0.0
105,95,32,0.0
105,94,8,0.193
105,94,9,0.13
105,94,10,0.097
105,94,11,0.061
105,94,12,0.044
105,94,13,0.036
105,94,14,0.01
105,94,15,0.012
105,94,16,0.008
105,94,17,0.004
105,94,18,0.002
105,94,19,0.002
105,94,20,0.0
105,94,21,0.001
105,94,22,0.0
105,94,23,0.0
105,94,24,0.0
105,94,25,0.001
105,94,26,0.0
105,94,27,0.001
105,94,28,0.0
105,94,29,0.0
105,94,30,0.001
105,94,31,0.0
105,94,32,0.0
105,93,8,0.702
105,93,9,0.618
105,93,10,0.516
105,93,11,0.441
105,93,12,0.396
105,93,13,0.316
105,93,14,0.289
105,93,15,0.2
105,93,16,0.163
105,93,17,0.128
105,93,18,0.108
105,93,19,0.074
105,93,20,0.064
105,93,21,0.052
105,93,22,0.04
105,93,23,0.031
105,93,24,0.012
105,93,25,0.016
105,93,26,0.012
105,93,27,0.006
105,93,28,0.008
105,93,29,0.004
105,93,30,0.005
105,93,31,0.001
105,93,32,0.003
105,92,8,0.173
105,92,9,0.118
105,92,10,0.072
105,92,11,0.029
105,92,12,0.025
105,92,13,0.011
105,92,14,0.008
105,92,15,0.007
105,92,16,0.006
105,92,17,0.003
105,92,18,0.001
105,92,19,0.001
105,92,20,0.0
105,92,21,0.0
105,92,22,0.001
105,92,23,0.0
105,92,24,0.0
105,92,25,0.0
105,92,26,0.0
105,92,27,0.0
105,92,28,0.0
105,92,29,0.0
105,92,30,0.0
105,92,31,0.0
105,92,32,0.0
105,91,8,0.291
105,91,9,0.224
105,91,10,0.153
105,91,11,0.12
105,91,12,0.094
105,91,13,0.051
105,91,14,0.043
105,91,15,0.029
105,91,16,0.023
105,91,17,0.011
105,91,18,0.008
105,91,19,0.004
105,91,20,0.001
105,91,21,0.003
105,91,22,0.0
105,91,23,0.002
105,91,24,0.001
105,91,25,0.002
105,91,26,0.0
105,91,27,0.0
105,91,28,0.0
105,91,29,0.0
105,91,30,0.0
105,91,31,0.0
105,91,32,0.0
105,90,8,0.222
105,90,9,0.181
105,90,10,0.118
105,90,11,0.073
105,90,12,0.055
105,90,13,0.049
105,90,14,0.03
105,90,15,0.016
105,90,16,0.018
105,90,17,0.012
105,90,18,0.003
105,90,19,0.007
105,90,20,0.003
105,90,21,0.0
105,90,22,0.001
105,90,23,0.0
105,90,24,0.0
105,90,25,0.0
105,90,26,0.0
105,90,27,0.0
105,90,28,0.0
105,90,29,0.0
105,90,30,0.0
105,90,31,0.0
105,90,32,0.0
105,89,8,0.447
105,89,9,0.36
105,89,10,0.307
105,89,11,0.233
105,89,12,0.19
105,89,13,0.106
105,89,14,0.081
105,89,15,0.064
105,89,16,0.061
105,89,17,0.026
105,89,18,0.023
105,89,19,0.01
105,89,20,0.016
105,89,21,0.01
105,89,22,0.007
105,89,23,0.003
105,89,24,0.004
105,89,25,0.004
105,89,26,0.003
105,89,27,0.003
105,89,28,0.001
105,89,29,0.001
105,89,30,0.001
105,89,31,0.0
105,89,32,0.001
105,88,8,0.175
105,88,9,0.097
105,88,10,0.074
105,88,11,0.036
105,88,12,0.03
105,88,13,0.014
105,88,14,0.013
105,88,15,0.002
105,88,16,0.005
105,88,17,0.006
105,88,18,0.0
105,88,19,0.001
105,88,20,0.0
105,88,21,0.0
105,88,22,0.0
105,88,23,0.0
105,88,24,0.0
105,88,25,0.0
105,88,26,0.0
105,88,27,0.0
105,88,28,0.0
105,88,29,0.0
105,88,30,0.0
105,88,31,0.0
105,88,32,0.0
105,87,8,0.474
105,87,9,0.398
105,87,10,0.355
105,87,11,0.282
105,87,12,0.23
105,87,13,0.172
105,87,14,0.162
105,87,15,0.111
105,87,16,0.082
105,87,17,0.054
105,87,18,0.053
105,87,19,0.036
105,87,20,0.018
105,87,21,0.02
105,87,22,0.018
105,87,23,0.012
105,87,24,0.006
105,87,25,0.006
105,87,26,0.003
105,87,27,0.002
105,87,28,0.0
105,87,29,0.001
105,87,30,0.001
105,87,31,0.002
105,87,32,0.001
105,86,8,0.157
105,86,9,0.095
105,86,10,0.069
105,86,11,0.043
105,86,12,0.027
105,86,13,0.017
105,86,14,0.009
105,86,15,0.003
105,86,16,0.006
105,86,17,0.001
105,86,18,0.0
105,86,19,0.0
105,86,20,0.0
105,86,21,0.0
105,86,22,0.0
105,86,23,0.002
105,86,24,0.0
105,86,25,0.0
105,86,26,0.0
105,86,27,0.0
105,86,28,0.0
105,86,29,0.0
105,86,30,0.0
105,86,31,0.0
105,86,32,0.0
105,85,8,0.532
105,85,9,0.477
105,85,10,0.385
105,85,11,0.297
105,85,12,0.25
105,85,13,0.186
105,85,14,0.169
105,85,15,0.128
105,85,16,0.114
105,85,17,0.086
105,85,18,0.062
105,85,19,0.044
105,85,20,0.034
105,85,21,0.032
105,85,22,0.015
105,85,23,0.009
105,85,24,0.013
105,85,25,0.01
105,85,26,0.002
105,85,27,0.006
105,85,28,0.003
105,85,29,0.001
105,85,30,0.003
105,85,31,0.002
105,85,32,0.002
105,84,8,0.221
105,84,9,0.167
105,84,10,0.129
105,84,11,0.083
105,84,12,0.057
105,84,13,0.047
105,84,14,0.021
105,84,15,0.028
105,84,16,0.016
105,84,17,0.006
105,84,18,0.006
105,84,19,0.007
105,84,20,0.004
105,84,21,0.001
105,84,22,0.003
105,84,23,0.002
105,84,24,0.001
105,84,25,0.002
105,84,26,0.001
105,84,27,0.001
105,84,28,0.0
105,84,29,0.0
105,84,30,0.0
105,84,31,0.0
105,84,32,0.0
105,83,8,0.323
105,83,9,0.218
105,83,10,0.192
105,83,11,0.139
105,83,12,0.084
105,83,13,0.08
105,83,14,0.055
105,83,15,0.035
105,83,16,0.026
105,83,17,0.023
105,83,18,0.013
105,83,19,0.007
105,83,20,0.008
105,83,21,0.005
105,83,22,0.0
105,83,23,0.001
105,83,24,0.003
105,83,25,0.0
105,83,26,0.0
105,83,27,0.0
105,83,28,0.0
105,83,29,0.0
105,83,30,0.0
105,83,31,0.0
105,83,32,0.0
105,82,8,0.162
105,82,9,0.114
105,82,10,0.056
105,82,11,0.056
105,82,12,0.03
105,82,13,0.027
105,82,14,0.009
105,82,15,0.012
105,82,16,0.004
105,82,17,0.003
105,82,18,0.0
105,82,19,0.001
105,82,20,0.0
105,82,21,0.001
105,82,22,0.0
105,82,23,0.001
105,82,24,0.0
105,82,25,0.0
105,82,26,0.0
105,82,27,0.0
105,82,28,0.0
105,82,29,0.0
105,82,30,0.0
105,82,31,0.0
105,82,32,0.0
105,81,8,0.705
105,81,9,0.67
105,81,10,0.528
105,81,11,0.488
105,81,12,0.408
105,81,13,0.343
105,81,14,0.283
105,81,15,0.236
105,81,16,0.218
105,81,17,0.175
105,81,18,0.108
105,81,19,0.099
105,81,20,0.098
105,81,21,0.068
105,81,22,0.049
105,81,23,0.046
105,81,24,0.037
105,81,25,0.023
105,81,26,0.026
105,81,27,0.014
105,81,28,0.014
105,81,29,0.002
105,81,30,0.007
105,81,31,0.006
105,81,32,0.002
105,80,8,0.157
105,80,9,0.125
105,80,10,0.078
105,80,11,0.056
105,80,12,0.036
105,80,13,0.013
105,80,14,0.015
105,80,15,0.009
105,80,16,0.011
105,80,17,0.002
105,80,18,0.003
105,80,19,0.002
105,80,20,0.002
105,80,21,0.0
105,80,22,0.0
105,80,23,0.0
105,80,24,0.0
105,80,25,0.0
105,80,26,0.0
105,80,27,0.0
105,80,28,0.0
105,80,29,0.0
105,80,30,0.0
105,80,31,0.0
105,80,32,0.0
105,79,8,0.264
105,79,9,0.21
105,79,10,0.14
105,79,11,0.108
105,79,12,0.075
105,79,13,0.04
105,79,14,0.037
105,79,15,0.018
105,79,16,0.011
105,79,17,0.01
105,79,18,0.006
105,79,19,0.003
105,79,20,0.002
105,79,21,0.001
105,79,22,0.003
105,79,23,0.001
105,79,24,0.001
105,79,25,0.0
105,79,26,0.001
105,79,27,0.0
105,79,28,0.0
105,79,29,0.0
105,79,30,0.0
105,79,31,0.0
105,79,32,0.0
105,78,8,0.228
105,78,9,0.152
105,78,10,0.117
105,78,11,0.069
105,78,12,0.044
105,78,13,0.03
105,78,14,0.025
105,78,15,0.011
105,78,16,0.012
105,78,17,0.005
105,78,18,0.003
105,78,19,0.005
105,78,20,0.001
105,78,21,0.001
105,78,22,0.001
105,78,23,0.003
105,78,24,0.0
105,78,25,0.0
105,78,26,0.0
105,78,27,0.0
105,78,28,0.0
105,78,29,0.0
105,78,30,0.0
105,78,31,0.0
105,78,32,0.0
105,77,8,0.477
105,77,9,0.344
105,77,10,0.304
105,77,11,0.238
105,77,12,0.204
105,77,13,0.152
105,77,14,0.121
105,77,15,0.093
105,77,16,0.077
105,77,17,0.05
105,77,18,0.037
105,77,19,0.022
105,77,20,0.026
105,77,21,0.011
105,77,22,0.011
105,77,23,0.004
105,77,24,0.008
105,77,25,0.003
105,77,26,0.002
105,77,27,0.001
105,77,28,0.002
105,77,29,0.0
105,77,30,0.0
105,77,31,0.0
105,77,32,0.0
105,76,8,0.152
105,76,9,0.098
105,76,10,0.07
105,76,11,0.046
105,76,12,0.028
105,76,13,0.014
105,76,14,0.013
105,76,15,0.004
105,76,16,0.006
105,76,17,0.004
105,76,18,0.001
105,76,19,0.001
105,76,20,0.0
105,76,21,0.0
105,76,22,0.0
105,76,23,0.0
105,76,24,0.0
105,76,25,0.0
105,76,26,0.0
105,76,27,0.0
105,76,28,0.0
105,76,29,0.0
105,76,30,0.0
105,76,31,0.0
105,76,32,0.0
105,75,8,0.544
105,75,9,0.476
105,75,10,0.392
105,75,11,0.318
105,75,12,0.251
105,75,13,0.227
105,75,14,0.152
105,75,15,0.114
105,75,16,0.108
105,75,17,0.092
105,75,18,0.064
105,75,19,0.04
105,75,20,0.028
105,75,21,0.02
105,75,22,0.024
105,75,23,0.018
105,75,24,0.011
105,75,25,0.008
105,75,26,0.007
105,75,27,0.007
105,75,28,0.004
105,75,29,0.005
105,75,30,0.004
105,75,31,0.001
105,75,32,0.001
105,74,8,0.185
105,74,9,0.112
105,74,10,0.067
105,74,11,0.058
105,74,12,0.025
105,74,13,0.019
105,74,14,0.014
105,74,15,0.005
105,74,16,0.003
105,74,17,0.003
105,74,18,0.002
105,74,19,0.003
105,74,20,0.0
105,74,21,0.001
105,74,22,0.0
105,74,23,0.0
105,74,24,0.0
105,74,25,0.0
105,74,26,0.0
105,74,27,0.0
105,74,28,0.0
105,74,29,0.0
105,74,30,0.0
105,74,31,0.0
105,74,32,0.0
105,73,8,0.434
105,73,9,0.362
105,73,10,0.291
105,73,11,0.211
105,73,12,0.142
105,73,13,0.121
105,73,14,0.091
105,73,15,0.054
105,73,16,0.055
105,73,17,0.028
105,73,18,0.033
105,73,19,0.016
105,73,20,0.01
105,73,21,0.006
105,73,22,0.0
105,73,23,0.004
105,73,24,0.002
105,73,25,0.001
105,73,26,0.0
105,73,27,0.001
105,73,28,0.001
105,73,29,0.0
105,73,30,0.001
105,73,31,0.0
105,73,32,0.0
105,72,8,0.255
105,72,9,0.185
105,72,10,0.138
105,72,11,0.087
105,72,12,0.06
105,72,13,0.047
105,72,14,0.036
105,72,15,0.027
105,72,16,0.014
105,72,17,0.008
105,72,18,0.005
105,72,19,0.004
105,72,20,0.007
105,72,21,0.003
105,72,22,0.001
105,72,23,0.0
105,72,24,0.0
105,72,25,0.001
105,72,26,0.0
105,72,27,0.0
105,72,28,0.0
105,72,29,0.0
105,72,30,0.0
105,72,31,0.0
105,72,32,0.0
105,71,8,0.253
105,71,9,0.214
105,71,10,0.148
105,71,11,0.108
105,71,12,0.079
105,71,13,0.045
105,71,14,0.033
105,71,15,0.018
105,71,16,0.014
105,71,17,0.01
105,71,18,0.005
105,71,19,0.006
105,71,20,0.004
105,71,21,0.001
105,71,22,0.004
105,71,23,0.001
105,71,24,0.0
105,71,25,0.0
105,71,26,0.001
105,71,27,0.001
105,71,28,0.0
105,71,29,0.0
105,71,30,0.0
105,71,31,0.0
105,71,32,0.0
105,70,8,0.147
105,70,9,0.119
105,70,10,0.083
105,70,11,0.044
105,70,12,0.033
105,70,13,0.019
105,70,14,0.021
105,70,15,0.011
105,70,16,0.006
105,70,17,0.004
105,70,18,0.002
105,70,19,0.003
105,70,20,0.0
105,70,21,0.001
105,70,22,0.002
105,70,23,0.0
105,70,24,0.0
105,70,25,0.0
105,70,26,0.0
105,70,27,0.0
105,70,28,0.0
105,70,29,0.0
105,70,30,0.0
105,70,31,0.0
105,70,32,0.0
105,69,8,0.729
105,69,9,0.664
105,69,10,0.579
105,69,11,0.515
105,69,12,0.435
105,69,13,0.36
105,69,14,0.324
105,69,15,0.266
105,69,16,0.24
105,69,17,0.186
105,69,18,0.145
105,69,19,0.125
105,69,20,0.078
105,69,21,0.085
105,69,22,0.077
105,69,23,0.054
105,69,24,0.04
105,69,25,0.034
105,69,26,0.023
105,69,27,0.015
105,69,28,0.018
105,69,29,0.007
105,69,30,0.007
105,69,31,0.014
105,69,32,0.009
105,68,8,0.182
105,68,9,0.102
105,68,10,0.077
105,68,11,0.046
105,68,12,0.032
105,68,13,0.02
105,68,14,0.008
105,68,15,0.008
105,68,16,0.001
105,68,17,0.001
105,68,18,0.0
105,68,19,0.001
105,68,20,0.002
105,68,21,0.0
105,68,22,0.0
105,68,23,0.0
105,68,24,0.0
105,68,25,0.0
105,68,26,0.0
105,68,27,0.0
105,68,28,0.0
105,68,29,0.0
105,68,30,0.0
105,68,31,0.0
105,68,32,0.0
105,67,8,0.307
105,67,9,0.194
105,67,10,0.144
105,67,11,0.106
105,67,12,0.074
105,67,13,0.05
105,67,14,0.02
105,67,15,0.025
105,67,16,0.019
105,67,17,0.011
105,67,18,0.004
105,67,19,0.006
105,67,20,0.0
105,67,21,0.001
105,67,22,0.0
105,67,23,0.0
105,67,24,0.001
105,67,25,0.0
105,67,26,0.001
105,67,27,0.001
105,67,28,0.0
105,67,29,0.0
105,67,30,0.0
105,67,31,0.0
105,67,32,0.0
