lenX,lenY,bits,proba
95,94,8,0.146
95,94,9,0.085
95,94,10,0.053
95,94,11,0.048
95,94,12,0.028
95,94,13,0.024
95,94,14,0.008
95,94,15,0.008
95,94,16,0.006
95,94,17,0.003
95,94,18,0.002
95,94,19,0.001
95,94,20,0.003
95,94,21,0.0
95,94,22,0.0
95,94,23,0.001
95,94,24,0.0
95,94,25,0.0
95,94,26,0.0
95,94,27,0.0
95,94,28,0.0
95,94,29,0.0
95,94,30,0.0
95,94,31,0.0
95,94,32,0.0
95,93,8,0.347
95,93,9,0.246
95,93,10,0.167
95,93,11,0.099
95,93,12,0.09
95,93,13,0.059
95,93,14,0.044
95,93,15,0.031
95,93,16,0.02
95,93,17,0.014
95,93,18,0.014
95,93,19,0.004
95,93,20,0.005
95,93,21,0.003
95,93,22,0.003
95,93,23,0.001
95,93,24,0.001
95,93,25,0.0
95,93,26,0.0
95,93,27,0.0
95,93,28,0.0
95,93,29,0.0
95,93,30,0.0
95,93,31,0.0
95,93,32,0.0
95,92,8,0.164
95,92,9,0.135
95,92,10,0.075
95,92,11,0.046
95,92,12,0.039
95,92,13,0.032
95,92,14,0.026
95,92,15,0.008
95,92,16,0.006
95,92,17,0.003
95,92,18,0.006
95,92,19,0.002
95,92,20,0.001
95,92,21,0.002
95,92,22,0.0
95,92,23,0.0
95,92,24,0.0
95,92,25,0.0
95,92,26,0.0
95,92,27,0.0
95,92,28,0.0
95,92,29,0.0
95,92,30,0.0
95,92,31,0.0
95,92,32,0.0
95,91,8,0.52
95,91,9,0.361
95,91,10,0.298
95,91,11,0.224
95,91,12,0.165
95,91,13,0.115
95,91,14,0.064
95,91,15,0.066
95,91,16,0.042
95,91,17,0.035
95,91,18,0.017
95,91,19,0.015
95,91,20,0.006
95,91,21,0.004
95,91,22,0.006
95,91,23,0.006
95,91,24,0.003
95,91,25,0.003
95,91,26,0.001
95,91,27,0.001
95,91,28,0.001
95,91,29,0.0
95,91,30,0.0
95,91,31,0.0
95,91,32,0.0
95,90,8,0.142
95,90,9,0.091
95,90,10,0.074
95,90,11,0.047
95,90,12,0.029
95,90,13,0.025
95,90,14,0.014
