lenX,lenY,bits,proba
107,106,8,0.232
107,106,9,0.128
107,106,10,0.111
107,106,11,0.062
107,106,12,0.034
107,106,13,0.04
107,106,14,0.026
107,106,15,0.011
107,106,16,0.007
107,106,17,0.002
107,106,18,0.004
107,106,19,0.003
107,106,20,0.001
107,106,21,0.0
107,106,22,0.0
107,106,23,0.0
107,106,24,0.0
107,106,25,0.0
107,106,26,0.0
107,106,27,0.0
107,106,28,0.0
107,106,29,0.0
107,106,30,0.0
107,106,31,0.0
107,106,32,0.0
107,105,8,0.37
107,105,9,0.277
107,105,10,0.224
107,105,11,0.145
107,105,12,0.11
107,105,13,0.089
107,105,14,0.055
107,105,15,0.032
107,105,16,0.026
107,105,17,0.015
107,105,18,0.013
107,105,19,0.009
107,105,20,0.008
107,105,21,0.003
107,105,22,0.001
107,105,23,0.0
107,105,24,0.002
107,105,25,0.0
107,105,26,0.0
107,105,27,0.0
107,105,28,0.0
107,105,29,0.0
107,105,30,0.0
107,105,31,0.0
107,105,32,0.0
107,104,8,0.273
107,104,9,0.213
107,104,10,0.165
107,104,11,0.11
107,104,12,0.067
107,104,13,0.054
107,104,14,0.024
107,104,15,0.019
107,104,16,0.017
107,104,17,0.01
107,104,18,0.007
107,104,19,0.004
107,104,20,0.003
107,104,21,0.001
107,104,22,0.0
107,104,23,0.0
107,104,24,0.0
107,104,25,0.001
107,104,26,0.0
107,104,27,0.0
107,104,28,0.0
107,104,29,0.0
107,104,30,0.0
107,104,31,0.0
107,104,32,0.0
107,103,8,0.467
107,103,9,0.354
107,103,10,0.261
107,103,11,0.219
107,103,12,0.162
107,103,13,0.112
107,103,14,0.085
107,103,15,0.064
107,103,16,0.04
107,103,17,0.04
107,103,18,0.023
107,103,19,0.024
107,103,20,0.013
107,103,21,0.009
107,103,22,0.006
107,103,23,0.004
107,103,24,0.003
107,103,25,0.001
107,103,26,0.001
107,103,27,0.0
107,103,28,0.0
107,103,29,0.0
107,103,30,0.0
107,103,31,0.0
107,103,32,0.001
107,102,8,0.257
107,102,9,0.133
107,102,10,0.093
107,102,11,0.068
107,102,12,0.048
107,102,13,0.03
107,102,14,0.014
107,102,15,0.006
107,102,16,0.009
107,102,17,0.004
107,102,18,0.001
107,102,19,0.0
107,102,20,0.0
107,102,21,0.002
107,102,22,0.001
107,102,23,0.0
107,102,24,0.0
107,102,25,0.0
107,102,26,0.0
107,102,27,0.0
107,102,28,0.0
107,102,29,0.0
107,102,30,0.0
107,102,31,0.0
107,102,32,0.0
107,101,8,0.56
107,101,9,0.428
107,101,10,0.36
107,101,11,0.294
107,101,12,0.223
107,101,13,0.169
107,101,14,0.119
107,101,15,0.083
107,101,16,0.078
107,101,17,0.046
107,101,18,0.034
107,101,19,0.031
107,101,20,0.017
107,101,21,0.009
107,101,22,0.014
107,101,23,0.005
107,101,24,0.005
107,101,25,0.002
107,101,26,0.003
107,101,27,0.002
107,101,28,0.002
107,101,29,0.001
107,101,30,0.0
107,101,31,0.0
107,101,32,0.0
107,100,8,0.26
107,100,9,0.129
107,100,10,0.125
107,100,11,0.075
107,100,12,0.055
107,100,13,0.034
107,100,14,0.021
107,100,15,0.013
107,100,16,0.006
107,100,17,0.005
107,100,18,0.003
107,100,19,0.002
107,100,20,0.003
107,100,21,0.003
107,100,22,0.001
107,100,23,0.0
107,100,24,0.0
107,100,25,0.0
107,100,26,0.0
107,100,27,0.0
107,100,28,0.0
107,100,29,0.0
107,100,30,0.0
107,100,31,0.0
107,100,32,0.0
107,99,8,0.488
107,99,9,0.39
107,99,10,0.322
107,99,11,0.248
107,99,12,0.203
107,99,13,0.133
107,99,14,0.108
107,99,15,0.067
107,99,16,0.054
107,99,17,0.036
107,99,18,0.034
107,99,19,0.021
107,99,20,0.014
107,99,21,0.015
107,99,22,0.007
107,99,23,0.006
107,99,24,0.002
107,99,25,0.003
107,99,26,0.001
107,99,27,0.001
107,99,28,0.001
107,99,29,0.001
107,99,30,0.0
107,99,31,0.0
107,99,32,0.001
107,98,8,0.279
107,98,9,0.228
107,98,10,0.168
107,98,11,0.125
107,98,12,0.091
107,98,13,0.058
107,98,14,0.044
107,98,15,0.029
107,98,16,0.015
107,98,17,0.015
107,98,18,0.006
107,98,19,0.005
107,98,20,0.002
107,98,21,0.001
107,98,22,0.0
107,98,23,0.001
107,98,24,0.001
107,98,25,0.0
107,98,26,0.001
107,98,27,0.0
107,98,28,0.0
107,98,29,0.001
107,98,30,0.0
107,98,31,0.0
107,98,32,0.0
107,97,8,0.447
107,97,9,0.359
107,97,10,0.275
107,97,11,0.23
107,97,12,0.175
107,97,13,0.137
107,97,14,0.096
107,97,15,0.065
107,97,16,0.042
107,97,17,0.035
107,97,18,0.035
107,97,19,0.022
107,97,20,0.01
107,97,21,0.015
107,97,22,0.008
107,97,23,0.008
107,97,24,0.003
107,97,25,0.0
107,97,26,0.001
107,97,27,0.001
107,97,28,0.0
107,97,29,0.0
107,97,30,0.0
107,97,31,0.001
107,97,32,0.0
107,96,8,0.256
107,96,9,0.173
107,96,10,0.123
107,96,11,0.086
107,96,12,0.067
107,96,13,0.033
107,96,14,0.029
107,96,15,0.019
107,96,16,0.009
107,96,17,0.01
107,96,18,0.004
107,96,19,0.003
107,96,20,0.005
107,96,21,0.002
107,96,22,0.001
107,96,23,0.0
107,96,24,0.0
107,96,25,0.001
107,96,26,0.0
107,96,27,0.0
107,96,28,0.0
107,96,29,0.0
107,96,30,0.0
107,96,31,0.001
107,96,32,0.0
107,95,8,0.71
107,95,9,0.601
107,95,10,0.527
107,95,11,0.425
107,95,12,0.36
107,95,13,0.276
107,95,14,0.264
107,95,15,0.178
107,95,16,0.163
107,95,17,0.128
107,95,18,0.091
107,95,19,0.078
107,95,20,0.058
107,95,21,0.036
107,95,22,0.033
107,95,23,0.02
107,95,24,0.02
107,95,25,0.016
107,95,26,0.015
107,95,27,0.007
107,95,28,0.003
107,95,29,0.005
107,95,30,0.002
107,95,31,0.004
107,95,32,0.002
107,94,8,0.22
107,94,9,0.139
107,94,10,0.108
107,94,11,0.07
107,94,12,0.049
