lenX,lenY,bits,proba
66,65,8,0.067
66,65,9,0.04
66,65,10,0.022
66,65,11,0.013
66,65,12,0.007
66,65,13,0.003
66,65,14,0.001
66,65,15,0.0
66,65,16,0.002
66,65,17,0.001
66,65,18,0.0
66,65,19,0.0
66,65,20,0.0
66,65,21,0.001
66,65,22,0.0
66,65,23,0.0
66,65,24,0.0
66,65,25,0.0
66,65,26,0.0
66,65,27,0.0
66,65,28,0.0
66,65,29,0.0
66,65,30,0.0
66,65,31,0.0
66,65,32,0.0
66,64,8,0.219
66,64,9,0.133
66,64,10,0.077
66,64,11,0.08
66,64,12,0.037
66,64,13,0.023
66,64,14,0.012
66,64,15,0.012
66,64,16,0.009
66,64,17,0.008
66,64,18,0.002
66,64,19,0.001
66,64,20,0.001
66,64,21,0.0
66,64,22,0.0
66,64,23,0.0
66,64,24,0.0
66,64,25,0.0
66,64,26,0.0
66,64,27,0.0
66,64,28,0.0
66,64,29,0.0
66,64,30,0.0
66,64,31,0.0
66,64,32,0.0
66,63,8,0.113
66,63,9,0.079
66,63,10,0.054
66,63,11,0.034
66,63,12,0.029
66,63,13,0.01
66,63,14,0.015
66,63,15,0.01
66,63,16,0.003
66,63,17,0.002
66,63,18,0.005
66,63,19,0.004
66,63,20,0.0
66,63,21,0.001
66,63,22,0.0
66,63,23,0.0
66,63,24,0.0
66,63,25,0.0
66,63,26,0.0
66,63,27,0.0
66,63,28,0.0
66,63,29,0.0
66,63,30,0.0
66,63,31,0.0
66,63,32,0.0
66,62,8,0.393
66,62,9,0.281
66,62,10,0.225
66,62,11,0.164
66,62,12,0.113
66,62,13,0.084
66,62,14,0.045
66,62,15,0.032
66,62,16,0.017
66,62,17,0.013
66,62,18,0.008
66,62,19,0.01
66,62,20,0.0
66,62,21,0.002
66,62,22,0.002
66,62,23,0.001
66,62,24,0.0
66,62,25,0.0
66,62,26,0.0
66,62,27,0.0
66,62,28,0.0
66,62,29,0.0
66,62,30,0.0
66,62,31,0.0
66,62,32,0.0
66,61,8,0.059
66,61,9,0.031
66,61,10,0.02
66,61,11,0.015
66,61,12,0.01
66,61,13,0.006
66,61,14,0.001
66,61,15,0.002
66,61,16,0.0
66,61,17,0.0
66,61,18,0.001
66,61,19,0.0
66,61,20,0.0
66,61,21,0.0
66,61,22,0.0
66,61,23,0.0
66,61,24,0.0
66,61,25,0.0
66,61,26,0.0
66,61,27,0.0
66,61,28,0.0
66,61,29,0.0
66,61,30,0.0
66,61,31,0.0
66,61,32,0.0
66,60,8,0.434
66,60,9,0.336
66,60,10,0.268
66,60,11,0.193
66,60,12,0.145
66,60,13,0.105
66,60,14,0.083
66,60,15,0.067
66,60,16,0.039
66,60,17,0.029
66,60,18,0.022
66,60,19,0.014
