lenX,lenY,bits,proba
70,55,22,0.0
70,55,23,0.002
70,55,24,0.001
70,55,25,0.0
70,55,26,0.0
70,55,27,0.0
70,55,28,0.0
70,55,29,0.0
70,55,30,0.0
70,55,31,0.0
70,55,32,0.0
70,54,8,0.48
70,54,9,0.372
70,54,10,0.293
70,54,11,0.225
70,54,12,0.169
70,54,13,0.113
70,54,14,0.084
70,54,15,0.071
70,54,16,0.033
70,54,17,0.034
70,54,18,0.031
70,54,19,0.01
70,54,20,0.014
70,54,21,0.012
70,54,22,0.01
70,54,23,0.001
70,54,24,0.004
70,54,25,0.0
70,54,26,0.003
70,54,27,0.001
70,54,28,0.001
70,54,29,0.0
70,54,30,0.0
70,54,31,0.0
70,54,32,0.0
70,53,8,0.161
70,53,9,0.103
70,53,10,0.071
70,53,11,0.037
70,53,12,0.023
70,53,13,0.017
70,53,14,0.008
70,53,15,0.004
70,53,16,0.004
70,53,17,0.001
70,53,18,0.001
70,53,19,0.002
70,53,20,0.0
70,53,21,0.0
70,53,22,0.0
70,53,23,0.0
70,53,24,0.0
70,53,25,0.0
70,53,26,0.0
70,53,27,0.0
70,53,28,0.0
70,53,29,0.0
70,53,30,0.0
70,53,31,0.0
70,53,32,0.0
70,52,8,0.553
70,52,9,0.454
70,52,10,0.37
70,52,11,0.323
70,52,12,0.266
70,52,13,0.175
70,52,14,0.132
70,52,15,0.112
70,52,16,0.089
70,52,17,0.072
70,52,18,0.052
70,52,19,0.03
70,52,20,0.021
70,52,21,0.025
70,52,22,0.02
70,52,23,0.015
70,52,24,0.006
70,52,25,0.004
70,52,26,0.004
70,52,27,0.003
70,52,28,0.004
70,52,29,0.002
70,52,30,0.002
70,52,31,0.0
70,52,32,0.0
70,51,8,0.153
70,51,9,0.108
70,51,10,0.062
70,51,11,0.043
70,51,12,0.019
70,51,13,0.015
70,51,14,0.016
70,51,15,0.007
70,51,16,0.003
70,51,17,0.002
70,51,18,0.005
70,51,19,0.0
70,51,20,0.001
70,51,21,0.0
70,51,22,0.0
70,51,23,0.0
70,51,24,0.0
70,51,25,0.0
70,51,26,0.0
70,51,27,0.0
70,51,28,0.0
70,51,29,0.0
70,51,30,0.0
70,51,31,0.0
70,51,32,0.0
70,50,8,0.572
70,50,9,0.464
70,50,10,0.378
70,50,11,0.304
70,50,12,0.256
70,50,13,0.201
70,50,14,0.151
70,50,15,0.141
70,50,16,0.116
70,50,17,0.087
70,50,18,0.073
70,50,19,0.043
70,50,20,0.027
70,50,21,0.027
70,50,22,0.022
70,50,23,0.013
70,50,24,0.007
70,50,25,0.009
70,50,26,0.007
70,50,27,0.004
70,50,28,0.003
70,50,29,0.001
70,50,30,0.001
70,50,31,0.001
70,50,32,0.002
70,49,8,0.207
70,49,9,0.137
70,49,10,0.101
70,49,11,0.078
70,49,12,0.058
70,49,13,0.039
70,49,14,0.022
70,49,15,0.013
70,49,16,0.013
70,49,17,0.008
70,49,18,0.006
70,49,19,0.0
70,49,20,0.002
70,49,21,0.001
70,49,22,0.001
70,49,23,0.0
70,49,24,0.0
70,49,25,0.001
70,49,26,0.0
70,49,27,0.0
70,49,28,0.0
70,49,29,0.0
70,49,30,0.0
70,49,31,0.0
70,49,32,0.0
70,48,8,0.322
70,48,9,0.259
70,48,10,0.203
70,48,11,0.13
70,48,12,0.107
70,48,13,0.069
70,48,14,0.041
70,48,15,0.028
70,48,16,0.021
70,48,17,0.017
